,Year,Yeargroup,Position,Positiongroup,Top100,Track,Artist,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Valence,Key,Mode,Tempo,Loudness,KMeans
1494,2019,4,95,7,1,Last Christmas,Wham!,0.189,0.735,0.478,2.48e-06,0.355,0.947,2,1,107.682,-12.472,1
1496,2019,4,97,7,1,Crown,Stormzy,0.701,0.542,0.581,1.02e-06,0.0741,0.0857,9,1,108.909,-5.687,3
1497,2019,4,98,7,1,Woman Like Me (feat. Nicki Minaj),Little Mix,0.177,0.754,0.854,0.0,0.0808,0.8,5,0,75.002,-3.449,2
1499,2019,4,100,7,1,What I Like About You,Jonas Blue,0.286,0.468,0.798,6.36e-06,0.121,0.553,1,1,104.576,-3.582,4
1500,2020,5,1,0,1,Blinding Lights,The Weeknd,0.00146,0.514,0.73,9.54e-05,0.0897,0.334,1,1,171.005,-5.934,4
1502,2020,5,3,0,1,Roses - Imanbek Remix,SAINt JHN,0.0143,0.769,0.719,0.00777,0.359,0.863,8,1,121.955,-5.472,1
1503,2020,5,4,0,1,Before You Go,Lewis Capaldi,0.604,0.459,0.575,0.0,0.0885,0.183,3,1,111.881,-4.858,3
1504,2020,5,5,0,1,Head & Heart (feat. MNEK),Joel Corry,0.168,0.734,0.874,1.14e-05,0.0489,0.905,8,1,122.953,-3.158,2
1505,2020,5,6,0,1,Don’t Start Now,Dua Lipa,0.0123,0.793,0.793,0.0,0.0951,0.679,11,0,123.95,-4.521,2
1506,2020,5,7,0,1,ROCKSTAR (feat. Roddy Ricch),DaBaby,0.247,0.746,0.69,0.0,0.101,0.497,11,1,89.977,-7.956,0
1508,2020,5,9,0,1,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,0.00838,0.817,0.781,5.21e-06,0.123,0.359,7,0,104.0,-4.178,0
1509,2020,5,10,0,1,Watermelon Sugar,Harry Styles,0.122,0.548,0.816,0.0,0.335,0.557,0,1,95.39,-4.209,4
1510,2020,5,11,1,1,Savage Love (Laxed - Siren Beat),Jawsh 685,0.234,0.767,0.481,0.0,0.269,0.761,0,0,150.076,-8.52,1
1511,2020,5,12,1,1,The Box,Roddy Ricch,0.104,0.896,0.586,0.0,0.79,0.642,10,0,116.971,-6.687,1
1512,2020,5,13,1,1,Say So,Doja Cat,0.264,0.787,0.673,3.35e-06,0.0904,0.779,11,0,110.962,-4.583,1
1513,2020,5,14,1,1,Lonely,Joel Corry,0.0946,0.697,0.921,1.9e-05,0.159,0.722,5,1,123.988,-4.283,2
1514,2020,5,15,1,1,Breaking Me,Topic,0.223,0.789,0.72,0.0,0.129,0.664,8,0,122.031,-5.652,1
1515,2020,5,16,1,1,Adore You,Harry Styles,0.0237,0.676,0.771,7e-06,0.102,0.569,8,1,99.048,-3.675,2
1516,2020,5,17,1,1,Rain On Me (with Ariana Grande),Lady Gaga,0.021,0.672,0.855,0.0,0.323,0.646,9,1,123.056,-3.764,2
1517,2020,5,18,1,1,Rover (feat. DTG),S1mba,0.496,0.613,0.624,0.0,0.283,0.803,11,0,62.948,-6.66,1
1518,2020,5,19,1,1,Physical,Dua Lipa,0.0137,0.647,0.844,0.000658,0.102,0.746,0,1,146.967,-3.756,2
1519,2020,5,20,1,1,Mood (feat. iann dior),24kGoldn,0.174,0.701,0.716,0.0,0.324,0.732,7,0,91.007,-3.671,1
1520,2020,5,21,2,1,death bed (coffee for your head),Powfu,0.731,0.726,0.431,0.0,0.696,0.348,8,0,144.026,-8.765,3
1521,2020,5,22,2,1,Life Is Good (feat. Drake),Future,0.0706,0.676,0.609,0.0,0.152,0.508,2,0,142.037,-5.831,0
1522,2020,5,23,2,1,WAP (feat. Megan Thee Stallion),Cardi B,0.0194,0.935,0.454,0.0,0.0824,0.357,1,1,133.073,-7.509,0
1524,2020,5,25,2,1,Toosie Slide,Drake,0.321,0.834,0.454,6.15e-06,0.114,0.837,1,0,81.618,-9.75,1
1526,2020,5,27,2,1,Godzilla (feat. Juice WRLD),Eminem,0.145,0.808,0.745,0.0,0.292,0.829,10,0,165.995,-5.26,1
1527,2020,5,28,2,1,Memories,Maroon 5,0.841,0.775,0.327,0.0,0.0821,0.595,11,1,91.05,-7.241,3
1528,2020,5,29,2,1,everything i wanted,Billie Eilish,0.902,0.704,0.225,0.657,0.106,0.243,6,0,120.006,-14.454,3
1529,2020,5,30,2,1,Intentions,Justin Bieber,0.315,0.813,0.554,0.0,0.105,0.86,9,1,148.011,-6.631,1
1530,2020,5,31,3,1,ROXANNE,Arizona Zervas,0.0522,0.621,0.601,0.0,0.46,0.457,6,0,116.735,-5.616,0
1531,2020,5,32,3,1,Rain,Aitch,0.0262,0.871,0.87,1.98e-06,0.109,0.83,9,1,150.147,-4.797,1
1532,2020,5,33,3,1,Flowers,Nathan Dawe,0.0152,0.671,0.925,0.0,0.289,0.449,5,0,126.109,-4.518,2
1533,2020,5,34,3,1,Falling,Harry Styles,0.839,0.567,0.267,1.46e-06,0.089,0.0592,4,1,110.011,-6.502,3
1534,2020,5,35,3,1,This City,Sam Fischer,0.733,0.605,0.377,0.0,0.0808,0.519,11,1,73.877,-6.213,3
1535,2020,5,36,3,1,Savage,Megan Thee Stallion,0.0252,0.843,0.741,0.0,0.096,0.68,11,1,168.983,-5.609,1
1536,2020,5,37,3,1,Dinner Guest (feat. MoStack),AJ Tracey,0.128,0.873,0.635,0.0,0.187,0.481,3,0,108.039,-7.488,0
1538,2020,5,39,3,1,Blueberry Faygo,Lil Mosey,0.207,0.774,0.554,0.0,0.132,0.349,0,1,99.034,-7.909,0
1539,2020,5,40,3,1,Lighter (feat. KSI),Nathan Dawe,0.0214,0.703,0.837,4.45e-05,0.104,0.356,8,1,124.953,-3.606,0
1540,2020,5,41,4,1,Secrets,Regard,0.0412,0.848,0.768,0.000785,0.195,0.777,6,0,118.961,-5.386,1
1542,2020,5,43,4,1,Break My Heart,Dua Lipa,0.167,0.73,0.729,1.39e-06,0.349,0.467,4,0,113.011,-3.434,0
1543,2020,5,44,4,1,You should be sad,Halsey,0.143,0.591,0.585,0.0,0.109,0.324,2,1,110.94,-6.35,0
1544,2020,5,45,4,1,Don’t Need Love (with GRACEY),220 KID,0.407,0.702,0.716,0.0,0.0749,0.607,7,0,123.893,-5.378,1
1546,2020,5,47,4,1,If the World Was Ending (feat. Julia Michaels),JP Saxe,0.866,0.464,0.473,0.0,0.109,0.604,1,1,75.801,-10.086,3
1547,2020,5,48,4,1,Don't Rush (feat. Headie One),Young T & Bugsey,0.202,0.961,0.461,0.00402,0.162,0.324,9,1,108.028,-8.684,0
1548,2020,5,49,4,1,Better Off Without You (feat. Shift K3Y),Becky Hill,0.0566,0.682,0.855,1e-06,0.101,0.304,7,1,124.004,-3.282,4
1550,2020,5,51,5,1,Ain't It Different (feat. AJ Tracey & Stormzy),Headie One,0.00988,0.767,0.569,1.45e-05,0.109,0.524,4,0,77.052,-6.805,0
1553,2020,5,54,5,1,Mood Swings (feat. Lil Tjay),Pop Smoke,0.487,0.48,0.602,0.0,0.0848,0.269,10,0,179.798,-6.335,3
1554,2020,5,55,5,1,Looking For Me,Paul Woolford,0.00441,0.641,0.529,0.000862,0.0809,0.449,6,1,121.027,-11.536,0
1555,2020,5,56,5,1,you broke me first,Tate McRae,0.785,0.667,0.373,0.0,0.0906,0.0823,4,1,124.148,-9.389,3
1558,2020,5,59,5,1,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,0.25,0.8,0.658,0.0,0.111,0.462,1,0,140.042,-6.142,0
1561,2020,5,62,6,1,Go Crazy,Chris Brown,0.316,0.755,0.578,0.0,0.25,0.581,0,0,94.148,-8.932,1
1562,2020,5,63,6,1,No Time To Die,Billie Eilish,0.917,0.38,0.219,0.0104,0.0827,0.0517,4,0,73.537,-13.273,3
1563,2020,5,64,6,1,West Ten (with Mabel),AJ Tracey,0.341,0.828,0.765,0.0,0.102,0.913,10,0,130.035,-6.553,1
1565,2020,5,66,6,1,Lose Control,MEDUZA,0.129,0.598,0.526,0.0,0.14,0.529,10,0,123.935,-8.659,0
1568,2020,5,69,6,1,Midnight Sky,Miley Cyrus,0.00161,0.699,0.805,0.00177,0.249,0.232,4,0,109.976,-5.535,0
1570,2020,5,71,7,1,Kings & Queens,Ava Max,0.00786,0.637,0.69,0.0,0.124,0.457,1,0,129.857,-4.057,0
1572,2020,5,73,7,1,Boyfriend,Mabel,0.0569,0.795,0.848,0.0,0.0586,0.691,7,1,99.977,-3.128,2
1575,2020,5,76,7,1,Pump It Up,Endor,0.207,0.898,0.893,9.33e-05,0.061,0.653,1,1,129.047,-7.255,1
1577,2020,5,78,7,1,I Dunno,Tion Wayne,0.0954,0.821,0.666,0.0,0.319,0.739,1,1,145.066,-7.237,1
1578,2020,5,79,7,1,Falling,Trevor Daniel,0.123,0.785,0.431,0.0,0.0887,0.236,10,0,127.085,-8.756,0
1581,2020,5,82,7,1,This Is Real (ft. Ella Henderson),Jax Jones,0.0259,0.684,0.819,0.0775,0.0985,0.607,6,1,122.008,-5.072,2
1582,2020,5,83,7,1,Yummy,Justin Bieber,0.345,0.676,0.506,0.0,0.118,0.497,9,0,145.842,-6.652,0
1583,2020,5,84,7,1,Break Up Song,Little Mix,0.00388,0.631,0.75,0.0,0.286,0.593,5,1,90.019,-5.416,2
1584,2020,5,85,7,1,GREECE (feat. Drake),DJ Khaled,0.0743,0.695,0.343,1.04e-06,0.107,0.229,5,1,85.84,-10.798,0
1585,2020,5,86,7,1,Dior,Pop Smoke,0.212,0.548,0.805,0.000389,0.408,0.648,7,1,142.094,-5.732,2
1586,2020,5,87,7,1,What A Man Gotta Do,Jonas Brothers,0.00839,0.852,0.698,1.03e-06,0.0773,0.324,9,1,113.039,-7.206,0
1587,2020,5,88,7,1,My Oh My (feat. DaBaby),Camila Cabello,0.018,0.724,0.491,1.29e-05,0.0887,0.383,8,1,105.046,-6.024,0
1588,2020,5,89,7,1,Lose You To Love Me,Selena Gomez,0.556,0.488,0.343,0.0,0.21,0.0978,4,1,102.819,-8.985,3
1589,2020,5,90,7,1,What You Know Bout Love,Pop Smoke,0.65,0.709,0.548,1.59e-06,0.133,0.543,10,1,83.995,-8.493,3
1591,2020,5,92,7,1,Take You Dancing,Jason Derulo,0.0332,0.789,0.711,0.0,0.0876,0.753,2,1,112.985,-4.248,1
1595,2020,5,96,7,1,WHATS POPPIN,Jack Harlow,0.017,0.923,0.604,0.0,0.272,0.826,11,0,145.062,-6.671,1
1596,2020,5,97,7,1,HIGHEST IN THE ROOM,Travis Scott,0.0546,0.598,0.427,5.83e-06,0.21,0.0605,7,0,76.469,-8.764,0
1597,2020,5,98,7,1,Stupid Love,Lady Gaga,0.00173,0.68,0.825,0.000122,0.27,0.784,8,1,117.987,-4.296,2
1598,2020,5,99,7,1,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,0.114,0.823,0.586,0.0,0.193,0.347,6,0,125.971,-6.606,0
1599,2020,5,100,7,1,Stuck with U (with Justin Bieber),Ariana Grande,0.223,0.597,0.45,0.0,0.382,0.537,8,1,178.765,-6.658,0
1600,2021,5,1,0,1,Bad Habits,Ed Sheeran,0.0451,0.807,0.893,2.79e-05,0.366,0.537,11,0,126.011,-3.745,2
1601,2021,5,2,0,1,good 4 u,Olivia Rodrigo,0.335,0.563,0.664,0.0,0.0849,0.688,9,1,166.928,-5.044,2
1602,2021,5,3,0,1,drivers license,Olivia Rodrigo,0.768,0.561,0.431,1.42e-05,0.106,0.137,10,1,143.875,-8.81,3
1603,2021,5,4,0,1,Save Your Tears,The Weeknd,0.0212,0.68,0.826,1.24e-05,0.543,0.644,0,1,118.051,-5.487,2
1604,2021,5,5,0,1,MONTERO (Call Me By Your Name),Lil Nas X,0.293,0.593,0.503,0.0,0.405,0.71,8,0,178.781,-6.725,1
1605,2021,5,6,0,1,Levitating (feat. DaBaby),Dua Lipa,0.00883,0.702,0.825,0.0,0.0674,0.915,6,0,102.977,-3.787,2
1606,2021,5,7,0,1,STAY (with Justin Bieber),The Kid LAROI,0.0383,0.591,0.764,0.0,0.103,0.478,1,1,169.928,-5.484,4
1607,2021,5,8,0,1,Heat Waves,Glass Animals,0.44,0.761,0.525,6.7e-06,0.0921,0.531,11,1,80.87,-6.9,0
1609,2021,5,10,0,1,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",Tion Wayne,0.21,0.883,0.674,0.0,0.0678,0.73,11,0,141.02,-8.043,1
1610,2021,5,11,1,1,Wellerman - Sea Shanty,Nathan Evans,0.614,0.675,0.359,0.0,0.137,0.792,3,1,191.903,-5.157,3
1611,2021,5,12,1,1,Easy On Me,Adele,0.578,0.604,0.366,0.0,0.133,0.13,5,1,141.981,-7.519,3
1612,2021,5,13,1,1,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,0.0076,0.824,0.862,0.000132,0.303,0.801,2,1,122.98,-3.424,2
1613,2021,5,14,1,1,Kiss Me More (feat. SZA),Doja Cat,0.259,0.764,0.705,8.92e-05,0.12,0.781,8,1,110.97,-3.463,1
1614,2021,5,15,1,1,Shivers,Ed Sheeran,0.281,0.788,0.859,0.0,0.0424,0.822,2,1,141.02,-2.724,1
1615,2021,5,16,1,1,The Business,Tiësto,0.414,0.798,0.62,0.0192,0.112,0.235,8,0,120.031,-7.079,0
1617,2021,5,18,1,1,BED,Joel Corry,0.0142,0.671,0.782,0.00221,0.333,0.618,6,1,123.989,-4.593,2
1618,2021,5,19,1,1,WITHOUT YOU,The Kid LAROI,0.213,0.662,0.413,0.0,0.134,0.467,0,1,93.005,-7.357,0
1619,2021,5,20,1,1,Little Bit of Love,Tom Grennan,0.0833,0.689,0.706,0.0,0.105,0.623,1,0,106.52,-4.48,2
1620,2021,5,21,2,1,Cold Heart - PNAU Remix,Elton John,0.034,0.796,0.798,4.19e-05,0.0952,0.942,1,1,116.032,-6.312,1
1621,2021,5,22,2,1,Black Magic,Jonasu,0.0564,0.812,0.634,0.0,0.276,0.463,8,1,124.074,-4.96,0
1622,2021,5,23,2,1,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,0.321,0.677,0.696,0.0,0.42,0.464,0,1,90.03,-6.181,0
1623,2021,5,24,2,1,Heartbreak Anthem (with David Guetta & Little Mix),Galantis,0.216,0.595,0.784,0.0,0.0608,0.479,1,1,124.111,-4.878,4
1624,2021,5,25,2,1,Let’s Go Home Together,Ella Henderson,0.454,0.661,0.486,0.0,0.0994,0.309,5,1,78.31,-4.438,3
1625,2021,5,26,2,1,Latest Trends,A1 x J1,0.085,0.716,0.513,0.0,0.12,0.8,5,0,141.894,-10.159,1
1626,2021,5,27,2,1,Remember,Becky Hill,0.041,0.612,0.862,0.0,0.0907,0.354,8,1,123.849,-2.903,4
1627,2021,5,28,2,1,Don’t Play,Anne-Marie,0.0889,0.695,0.784,0.0,0.0843,0.52,6,0,128.031,-6.564,2
1628,2021,5,29,2,1,Your Love (9PM),ATB,0.194,0.669,0.784,6.28e-06,0.115,0.517,7,1,125.993,-5.603,2
1630,2021,5,31,3,1,goosebumps,Travis Scott,0.0847,0.841,0.728,0.0,0.149,0.43,7,1,130.049,-3.37,0
1631,2021,5,32,3,1,deja vu,Olivia Rodrigo,0.584,0.442,0.612,5.7e-06,0.37,0.178,2,1,180.917,-7.222,3
1635,2021,5,36,3,1,Paradise (feat. Dermot Kennedy),MEDUZA,0.0689,0.632,0.595,0.0,0.209,0.435,8,0,124.114,-7.644,0
1638,2021,5,39,3,1,Get Out My Head,Shane Codd,0.0542,0.693,0.913,6.87e-05,0.231,0.795,0,1,123.989,-3.035,2
1639,2021,5,40,3,1,I WANNA BE YOUR SLAVE,Måneskin,0.00165,0.75,0.608,0.0,0.178,0.958,1,1,132.507,-4.008,1
1640,2021,5,41,4,1,Astronaut In The Ocean,Masked Wolf,0.175,0.778,0.695,0.0,0.15,0.472,4,0,149.996,-6.865,0
1641,2021,5,42,4,1,traitor,Olivia Rodrigo,0.691,0.38,0.339,0.0,0.12,0.0849,3,1,100.607,-7.885,3
1643,2021,5,44,4,1,Good Without,Mimi Webb,0.0723,0.616,0.576,0.0,0.375,0.269,11,0,89.962,-5.495,0
1644,2021,5,45,4,1,INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,0.0203,0.736,0.704,0.0,0.0501,0.894,3,0,149.995,-7.409,1
1646,2021,5,47,4,1,Sweet Melody,Little Mix,0.0739,0.448,0.824,0.0,0.113,0.419,5,0,119.965,-4.249,4
1647,2021,5,48,4,1,Calling My Phone,Lil Tjay,0.451,0.907,0.393,1.35e-06,0.135,0.202,4,0,104.949,-7.636,0
1648,2021,5,49,4,1,Clash (feat. Stormzy),Dave,0.313,0.871,0.519,8.14e-06,0.0869,0.532,2,1,140.013,-6.549,0
1649,2021,5,50,4,1,Streets,Doja Cat,0.21,0.749,0.463,0.0382,0.338,0.189,11,1,90.035,-8.433,0
1650,2021,5,51,5,1,Beggin',Måneskin,0.127,0.714,0.8,0.0,0.359,0.589,11,0,134.002,-4.808,2
1651,2021,5,52,5,1,RAPSTAR,Polo G,0.41,0.789,0.536,0.0,0.129,0.437,6,1,81.039,-6.862,0
1652,2021,5,53,5,1,My Head & My Heart,Ava Max,0.0697,0.614,0.934,0.0,0.121,0.436,9,0,116.001,-3.709,4
1653,2021,5,54,5,1,Dreams - 2004 Remaster,Fleetwood Mac,0.0644,0.828,0.492,0.00428,0.128,0.789,0,1,120.151,-9.744,1
1654,2021,5,55,5,1,Happier Than Ever,Billie Eilish,0.767,0.332,0.225,0.00349,0.128,0.297,0,1,81.055,-8.697,3
1655,2021,5,56,5,1,Fly Away,Tones And I,0.217,0.806,0.513,0.0,0.217,0.503,4,1,124.988,-6.208,0
1656,2021,5,57,5,1,Holiday,KSI,0.152,0.356,0.684,0.0,0.101,0.347,8,1,87.188,-7.347,4
1657,2021,5,58,5,1,love nwantiti (ah ah ah),CKay,0.365,0.727,0.739,0.00137,0.161,0.533,8,1,93.005,-3.805,1
1659,2021,5,60,5,1,Didn't Know,Tom Zanetti,0.0737,0.896,0.459,8.41e-05,0.0981,0.484,1,1,125.939,-8.937,0
1660,2021,5,61,6,1,Rasputin,Majestic,0.00364,0.758,0.913,6.92e-05,0.193,0.658,6,0,128.04,-2.926,2
1662,2021,5,63,6,1,Ferrari Horses,D-Block Europe,0.558,0.526,0.491,0.0,0.186,0.336,5,0,128.093,-9.147,3
1663,2021,5,64,6,1,By Your Side (feat. Tom Grennan),Calvin Harris,0.0514,0.733,0.96,0.00199,0.287,0.811,7,1,124.01,-3.597,2
1664,2021,5,65,6,1,34+35,Ariana Grande,0.237,0.83,0.585,0.0,0.248,0.485,0,1,109.978,-6.476,0
1665,2021,5,66,6,1,Afterglow,Ed Sheeran,0.698,0.641,0.324,0.0,0.328,0.273,11,1,110.184,-5.851,3
1666,2021,5,67,6,1,Anyone,Justin Bieber,0.185,0.685,0.521,3.59e-06,0.111,0.578,2,1,115.885,-8.285,0
1667,2021,5,68,6,1,Leave The Door Open,Bruno Mars,0.182,0.586,0.616,0.0,0.0927,0.719,5,1,148.088,-7.964,2
1668,2021,5,69,6,1,OUT OUT (feat. Charli XCX & Saweetie),Joel Corry,0.018,0.787,0.833,0.00747,0.0374,0.796,8,1,123.97,-4.403,2
1671,2021,5,72,7,1,Believe Me,Navos,0.129,0.629,0.876,1.39e-06,0.29,0.645,5,0,124.999,-5.572,2
1675,2021,5,76,7,1,Wonderwall - Remastered,Oasis,0.000509,0.375,0.893,0.0,0.187,0.434,2,1,174.323,-4.097,4
1678,2021,5,79,7,1,Woman,Doja Cat,0.0888,0.824,0.764,0.00294,0.117,0.881,5,0,107.998,-4.175,1
1679,2021,5,80,7,1,Talk About,Rain Radio,0.000222,0.814,0.874,0.522,0.276,0.434,6,1,123.992,-5.316,2
1681,2021,5,82,7,1,Prisoner (feat. Dua Lipa),Miley Cyrus,0.0103,0.781,0.67,0.0,0.0761,0.595,3,0,127.99,-3.912,1
1683,2021,5,84,7,1,Whoopty,CJ,0.2,0.719,0.648,0.0,0.127,0.66,3,0,140.201,-7.6,1
1684,2021,5,85,7,1,Commitment Issues,Central Cee,0.463,0.8,0.71,0.0,0.339,0.795,5,0,147.171,-6.403,1
1686,2021,5,87,7,1,Obsessed With You,Central Cee,0.192,0.746,0.825,0.0,0.365,0.904,3,1,143.062,-4.457,1
1687,2021,5,88,7,1,Need to Know,Doja Cat,0.304,0.664,0.609,0.0,0.0926,0.194,1,1,130.041,-6.509,0
1688,2021,5,89,7,1,Up,Cardi B,0.0012,0.868,0.795,0.0193,0.0461,0.819,11,1,166.0,-6.044,1
1689,2021,5,90,7,1,Good Days,SZA,0.499,0.436,0.655,8.1e-06,0.688,0.412,1,0,121.002,-8.37,3
1690,2021,5,91,7,1,positions,Ariana Grande,0.468,0.737,0.802,0.0,0.0931,0.682,0,1,144.015,-4.771,1
1691,2021,5,92,7,1,Confetti (feat. Saweetie),Little Mix,0.178,0.733,0.643,0.0,0.0609,0.485,9,0,107.088,-6.45,0
1694,2021,5,95,7,1,Merry Christmas Everyone,Shakin' Stevens,0.129,0.534,0.904,0.0,0.128,0.96,9,1,202.899,-3.315,2
1695,2021,5,96,7,1,Everywhere - 2017 Remaster,Fleetwood Mac,0.258,0.73,0.487,0.01,0.0852,0.731,4,1,114.965,-10.991,1
1696,2021,5,97,7,1,Essence (feat. Tems),Wizkid,0.0266,0.849,0.707,8.58e-06,0.618,0.602,0,1,104.027,-6.002,1
1699,2021,5,100,7,1,Higher Power,Coldplay,0.00711,0.507,0.828,2.44e-05,0.261,0.489,10,1,178.032,-6.023,4
1700,2022,5,1,0,1,As It Was,Harry Styles,0.342,0.52,0.731,0.00101,0.311,0.662,6,0,173.93,-5.338,4
1702,2022,5,3,0,1,Peru,Fireboy DML,0.572,0.956,0.417,0.00071,0.0782,0.714,7,0,108.015,-7.892,1
1703,2022,5,4,0,1,go,Cat Burns,0.88,0.663,0.251,0.0,0.0932,0.528,6,0,90.272,-9.87,3
1705,2022,5,6,0,1,Running Up That Hill (A Deal With God),Kate Bush,0.719,0.629,0.545,0.00308,0.0604,0.194,10,0,108.376,-13.123,3
1707,2022,5,8,0,1,Where Are You Now,Lost Frequencies,0.515,0.671,0.636,0.000411,0.172,0.262,6,0,120.966,-8.117,0
1708,2022,5,9,0,1,Afraid To Feel,LF SYSTEM,0.0166,0.578,0.912,0.00362,0.273,0.68,1,1,127.87,-3.929,2
1709,2022,5,10,0,1,Seventeen Going Under,Sam Fender,0.00471,0.477,0.873,0.00589,0.0813,0.611,1,1,161.948,-4.946,4
1710,2022,5,11,1,1,We Don't Talk About Bruno,Carolina Gaitán - La Gaita,0.357,0.577,0.45,0.0,0.111,0.83,0,0,205.863,-8.516,1
1711,2022,5,12,1,1,Make Me Feel Good,Belters Only,0.0627,0.773,0.74,0.00183,0.0829,0.504,7,0,124.014,-8.169,0
1713,2022,5,14,1,1,Starlight,Dave,0.341,0.954,0.367,5.48e-06,0.0979,0.372,4,0,124.026,-9.551,0
1714,2022,5,15,1,1,Green Green Grass,George Ezra,0.0695,0.685,0.738,0.0,0.128,0.8,8,1,112.972,-4.413,2
1715,2022,5,16,1,1,Where Did You Go? (feat. MNEK),Jax Jones,0.182,0.763,0.782,7.08e-06,0.293,0.502,7,0,127.034,-4.541,0
1716,2022,5,17,1,1,abcdefu,GAYLE,0.299,0.695,0.54,0.0,0.367,0.415,4,1,121.932,-5.692,0
1717,2022,5,18,1,1,Baby (feat. Ashanti),Aitch,0.2,0.752,0.813,0.0,0.163,0.559,4,0,103.836,-8.069,2
1718,2022,5,19,1,1,About Damn Time,Lizzo,0.0995,0.836,0.743,0.0,0.335,0.722,10,0,108.966,-6.305,1
1719,2022,5,20,1,1,I Ain't Worried,OneRepublic,0.0826,0.704,0.797,0.000745,0.0546,0.825,0,1,139.994,-5.927,2
1720,2022,5,21,2,1,Crazy What Love Can Do,David Guetta,0.0282,0.601,0.713,0.0,0.158,0.464,4,0,122.872,-3.758,4
1722,2022,5,23,2,1,Down Under (feat. Colin Hay),Luude,0.012,0.308,0.861,0.00103,0.277,0.0386,11,0,171.966,-4.112,4
1723,2022,5,24,2,1,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose,0.164,0.736,0.906,0.585,0.106,0.698,0,1,137.001,-7.589,2
1724,2022,5,25,2,1,I’m Good (Blue),David Guetta,0.00383,0.561,0.965,7.07e-06,0.371,0.304,7,0,128.04,-3.673,4
1725,2022,5,26,2,1,Last Last,Burna Boy,0.131,0.795,0.565,0.0,0.0802,0.55,3,0,87.925,-4.457,0
1727,2022,5,28,2,1,First Class,Jack Harlow,0.111,0.902,0.582,3.18e-06,0.111,0.332,5,0,107.005,-5.902,0
1730,2022,5,31,3,1,Unholy (feat. Kim Petras),Sam Smith,0.013,0.714,0.472,4.51e-06,0.266,0.238,2,1,131.121,-7.375,0
1731,2022,5,32,3,1,Late Night Talking,Harry Styles,0.298,0.714,0.728,0.0,0.106,0.901,10,1,114.996,-4.595,1
1732,2022,5,33,3,1,Overseas,D-Block Europe,0.532,0.838,0.623,0.0,0.307,0.811,8,0,135.935,-7.524,1
1733,2022,5,34,3,1,Bam Bam (feat. Ed Sheeran),Camila Cabello,0.182,0.756,0.697,0.0,0.333,0.956,8,1,94.996,-6.377,1
1737,2022,5,38,3,1,BREAK MY SOUL,Beyoncé,0.0581,0.693,0.887,2.71e-06,0.27,0.864,1,0,114.942,-5.039,2
1738,2022,5,39,3,1,Surface Pressure,Jessica Darrow,0.0174,0.65,0.584,1.54e-06,0.042,0.37,2,1,180.088,-8.286,0
1739,2022,5,40,3,1,Forget Me,Lewis Capaldi,0.318,0.664,0.76,0.0,0.34,0.7,1,0,101.987,-3.769,1
1741,2022,5,42,4,1,House On Fire,Mimi Webb,0.0258,0.587,0.75,1.35e-06,0.237,0.456,2,1,75.206,-4.489,4
1742,2022,5,43,4,1,"BMW - French The Kid, MIST, Bugzy Malone Remix",Bad Boy Chiller Crew,0.417,0.712,0.768,0.0,0.342,0.833,8,0,137.903,-6.509,1
1744,2022,5,45,4,1,Under The Influence,Chris Brown,0.0635,0.733,0.69,1.18e-06,0.105,0.31,9,0,116.992,-5.529,0
1745,2022,5,46,4,1,IFTK,Tion Wayne,0.0781,0.614,0.82,8.18e-05,0.618,0.739,6,0,146.235,-4.32,2
1746,2022,5,47,4,1,she's all i wanna be,Tate McRae,0.0129,0.602,0.626,9.02e-06,0.144,0.619,2,0,160.118,-5.323,2
1747,2022,5,48,4,1,WAIT FOR U (feat. Drake & Tems),Future,0.314,0.463,0.642,0.0,0.0686,0.339,1,1,83.389,-4.474,4
1748,2022,5,49,4,1,2step,Ed Sheeran,0.169,0.763,0.661,0.0,0.117,0.632,4,0,95.002,-5.592,1
1750,2022,5,51,5,1,Overpass Graffiti,Ed Sheeran,0.00253,0.52,0.849,0.0,0.119,0.774,9,0,175.908,-3.794,2
1753,2022,5,54,5,1,Anyone For You (Tiger Lily),George Ezra,0.293,0.662,0.807,3.55e-06,0.189,0.772,10,1,103.031,-3.285,2
1754,2022,5,55,5,1,21 Reasons (feat. Ella Henderson),Nathan Dawe,0.0165,0.621,0.785,5.92e-06,0.0512,0.779,6,1,123.96,-4.499,2
1756,2022,5,57,5,1,The Motto,Tiësto,0.0301,0.754,0.763,2.23e-05,0.0901,0.464,7,0,117.953,-4.627,0
1757,2022,5,58,5,1,Bad Habit,Steve Lacy,0.626,0.686,0.507,7.51e-05,0.383,0.69,1,1,168.955,-7.097,3
1758,2022,5,59,5,1,Anti-Hero,Taylor Swift,0.13,0.637,0.643,1.8e-06,0.142,0.533,4,1,97.008,-6.571,0
